# TSA preview manifest. Compressed headered TSAs (.tsa.bin.lz) parsed WITH their 2-byte header.
# preview	confidence	status	tsa_source	tileset	palette	offset	width	height	note	check	check_issue	dropped_pct
preview/tsa/op_anim/OpAnimHealthSafetyScreenBG0.png	high	ok	graphics/op_anim/OpAnimHealthSafetyScreenBG0.tsa.bin.lz	graphics/op_anim/OpAnimHealthSafetyScreen.4bpp.lz	graphics/op_anim/OpAnimHealthSafetyScreen.gbapal	0	30	20	'Press any button to continue' text on green field (header w=30; .tsa.bin.lz header read as 1 extra entry)	correct		0
preview/tsa/op_anim/OpAnimHealthSafetyScreenBG1.png	high	ok	graphics/op_anim/OpAnimHealthSafetyScreenBG1.tsa.bin.lz	graphics/op_anim/OpAnimHealthSafetyScreen.4bpp.lz	graphics/op_anim/OpAnimHealthSafetyScreen.gbapal	0	30	20	readable Health & Safety warning text screen	correct		0
preview/tsa/op_anim/OpAnimJoshua.png	high	ok	graphics/op_anim/OpAnimJoshua.map.bin.lz	graphics/op_anim/OpAnimJoshua.4bpp.lz	graphics/op_anim/OpAnimJoshua.gbapal	0	32	20	Joshua portrait (red hair, headband); tiles>256 out of range render magenta	correct		36
preview/tsa/op_anim/OpAnimJoshua2.png	low	ok	graphics/op_anim/OpAnimJoshua2.map.bin.lz	graphics/op_anim/OpAnimJoshua.4bpp.lz	graphics/op_anim/OpAnimJoshua.gbapal	0	32	20	intentionally empty overlay frame: all tile-0, renders as flat field (use main tileset w/ blank tile0)	sparse_ok	fully magenta but note says intentionally empty all-tile-0 overlay frame	0
preview/tsa/op_anim/OpAnimLArachel.png	high	ok	graphics/op_anim/OpAnimLArachel.map.bin.lz	graphics/op_anim/OpAnimLArachel.4bpp.lz	graphics/op_anim/OpAnimLArachel.gbapal	0	32	20	L'Arachel portrait holding staff	correct		26
preview/tsa/op_anim/OpAnimLArachel2.png	medium	ok	graphics/op_anim/OpAnimLArachel2.map.bin.lz	graphics/op_anim/OpAnimLArachel.4bpp.lz	graphics/op_anim/OpAnimLArachel.gbapal	0	32	20	sparse overlay delta frame: small L'Arachel sprite fragment top-left on flat field (585/640 tile-0); use main tileset	sparse_ok	sparse overlay delta: small recognizable L'Arachel fragment top-left, rest is expected-empty (magenta) field	60
preview/tsa/op_anim/OpAnimMyrrh.png	high	ok	graphics/op_anim/OpAnimMyrrh.map.bin.lz	graphics/op_anim/OpAnimMyrrh.4bpp.lz	graphics/op_anim/OpAnimMyrrh.gbapal	0	32	20	Myrrh portrait with dragon wings	correct		32
preview/tsa/op_anim/OpAnimMyrrh2.png	low	ok	graphics/op_anim/OpAnimMyrrh2.map.bin.lz	graphics/op_anim/OpAnimMyrrh.4bpp.lz	graphics/op_anim/OpAnimMyrrh.gbapal	0	32	20	intentionally empty overlay frame: all tile-0, renders as flat field (use main tileset w/ blank tile0)	sparse_ok	fully magenta but note says intentionally empty all-tile-0 overlay frame	0
preview/tsa/op_anim/OpAnimSaleh.png	high	ok	graphics/op_anim/OpAnimSaleh.map.bin.lz	graphics/op_anim/OpAnimSaleh.4bpp.lz	graphics/op_anim/OpAnimSaleh.gbapal	0	32	20	clean Saleh op-anim portrait; name-matched tileset+pal (not in candidate lists)	correct		35
preview/tsa/op_anim/OpAnimSaleh2.png	medium	unresolved	graphics/op_anim/OpAnimSaleh2.map.bin.lz	graphics/op_anim/OpAnimSaleh2.4bpp.lz	graphics/op_anim/OpAnimSaleh.gbapal	0	32	20	_2 overlay map (616/640 tiles are tid0); correct pairing but not standalone-coherent in preview	sparse_ok	overlay map mostly tid0; uniform tid0 texture field + small magenta corner, not standalone-coherent (expected)	100
preview/tsa/op_anim/OpAnimSeth.png	high	ok	graphics/op_anim/OpAnimSeth.map.bin.lz	graphics/op_anim/OpAnimSeth.4bpp.lz	graphics/op_anim/OpAnimSeth.gbapal	0	32	20	clean Seth op-anim portrait w/ lance; name-matched tileset+pal	correct		13
preview/tsa/op_anim/OpAnimSeth2.png	medium	unresolved	graphics/op_anim/OpAnimSeth2.map.bin.lz	graphics/op_anim/OpAnimSeth2.4bpp.lz	graphics/op_anim/OpAnimSeth.gbapal	0	32	20	_2 overlay map (mostly tid0); correct tileset+pal but not standalone-coherent	sparse_ok	overlay map mostly tid0; uniform texture field + orange corner, not standalone-coherent (expected)	100
preview/tsa/op_anim/OpAnimShiningRing.png	high	ok	graphics/op_anim/OpAnimShiningRing.map.bin.lz	graphics/op_anim/OpAnimShiningRing.4bpp.lz	graphics/op_anim/OpAnimShiningRing.gbapal	0	32	20	glowing blue/white sacred-ring light effect	correct		0
preview/tsa/op_anim/OpAnimShiningRingBlinking.png	high	ok	graphics/op_anim/OpAnimShiningRingBlinking.map.bin.lz	graphics/op_anim/OpAnimShiningRing.4bpp.lz	graphics/op_anim/OpAnimShiningRing.gbapal	0	32	20	radiant blue-ray light-burst effect; reuses ShiningRing tileset (no own tileset)	correct		0
preview/tsa/op_anim/OpAnimTethys.png	high	ok	graphics/op_anim/OpAnimTethys.map.bin.lz	graphics/op_anim/OpAnimTethys.4bpp.lz	graphics/op_anim/OpAnimTethys.gbapal	0	32	20	clean Tethys dancer op-anim portrait; name-matched tileset+pal	correct		38
preview/tsa/op_anim/OpAnimTethys2.png	medium	unresolved	graphics/op_anim/OpAnimTethys2.map.bin.lz	graphics/op_anim/OpAnimTethys2.4bpp.lz	graphics/op_anim/OpAnimTethys.gbapal	0	32	20	_2 overlay map (mostly tid0); correct tileset+pal but not standalone-coherent	sparse_ok	mostly tid0 fill pattern + one small sprite; expected overlay map per note	98
preview/tsa/titlescreen/title_demon_king.png	high	ok	graphics/titlescreen/title_demon_king.map.bin.lz	graphics/titlescreen/title_dragon_foreground.4bpp.lz	graphics/titlescreen/title_main_background.gbapal	0	32	20	golden demon-king crest overlay on transparent bg; full tile coverage	correct		0
preview/tsa/titlescreen/title_dragon_foreground.png	high	ok	graphics/titlescreen/title_dragon_foreground.map.bin.lz	graphics/titlescreen/title_dragon_foreground.4bpp.lz	graphics/titlescreen/title_main_background.gbapal	0	32	20	golden twin-dragon foreground crest on transparent bg; main_bg pal beats green dragon pal	correct		0
preview/tsa/titlescreen/title_main_background.png	medium	ok	graphics/titlescreen/title_main_background.map.bin.lz	graphics/titlescreen/title_main_background_1.4bpp.lz	graphics/titlescreen/title_main_background.gbapal	0	32	20	textured title backdrop; bg_1 beats bg_2; lower tiles >384 missing (combined bg_1+bg_2 set)	correct	name-matched tileset; dropped_pct false-positive (multi-part)	36
preview/tsa/titlescreen/title_unk_image_1.png	high	ok	graphics/titlescreen/title_unk_image_1.map.bin.lz	graphics/titlescreen/title_dragon_foreground.4bpp.lz	graphics/titlescreen/title_main_background.gbapal	0	32	20	golden dragon ornament foreground overlay; full coverage; main_bg pal beats green	correct		0
preview/tsa/titlescreen/title_unk_image_2.png	high	ok	graphics/titlescreen/title_unk_image_2.map.bin.lz	graphics/titlescreen/title_dragon_foreground.4bpp.lz	graphics/titlescreen/title_main_background.gbapal	0	32	20	golden ornamental crest foreground (dragon-anim frame variant); near-full coverage	correct		2
preview/tsa/titlescreen/title_unk_image_3.png	low	unresolved	graphics/titlescreen/title_unk_image_3.map.bin.lz	graphics/titlescreen/title_main_background_1.4bpp.lz	graphics/titlescreen/title_main_background.gbapal	257	32	64	sparse effect overlay - 2008/2048 entries are blank fill (tid257), only ~40 small sprite tiles in a centered cross; no candidate tileset renders them clearly	sparse_ok	near-all magenta with ~4 tiny sprite tiles in centered cross; note: 2008/2048 blank fill overlay	1
preview/tsa/titlescreen/title_unk_image_4.png	low	fixed	graphics/titlescreen/title_unk_image_4.map.bin.lz	graphics/titlescreen/title_unk_image_4.4bpp.lz	graphics/titlescreen/title_unk_image_4.gbapal	0	32	16	sparse overlay - dominant fill tile 895 is out of range (transparent by design); mostly magenta, no candidate tileset fits the scattered tiles	correct	title main-logo-zoom: readable FIRE EMBLEM logo, but ONLY as 8-bit AFFINE BG map (1024B=32x32, 1 byte/tile, gfx as 8bpp= [overlay: render --oob-black]	100
